id,Company Name,Cmt_day,Title,What I liked,Suggestions for improvement,Rating,Salary & benefits,Training & learning,Management cares about me,Culture & fun,Office & workspace,Recommend?,raw_review_text,clean_basic_text,pos_w,neg_w,pos_e,neg_e,total_we,sentiment_ratio,clean_advance_text,sentiment
4,Accenture,May 2022,Môi trường xịn,"- Văn phòng đẹp, hơi chật.
- Vừa hợp nhất với Accenture nên vào sẽ đc cấp lap xịn.
- Cty multiculture tha hồ cho bạn luyện TA.
- Sếp thân thiện, cho nhiều task để học tập và hướng dẫn tận tình.
Chưa từng OT từ khi bắt đầu làm nên k ý kiến về vấn đề này",- Cần cải thiện các phúc lợi và chính sách cho Intern và Fresher.,4,2,4,4,4,3,Yes,"Môi trường xịn . - Văn phòng đẹp, hơi chật.
- Vừa hợp nhất với Accenture nên vào sẽ đc cấp lap xịn.
- Cty multiculture tha hồ cho bạn luyện TA.
- Sếp thân thiện, cho nhiều task để học tập và hướng dẫn tận tình.
Chưa từng OT từ khi bắt đầu làm nên k ý kiến về vấn đề này . - Cần cải thiện các phúc lợi và chính sách cho Intern và Fresher.",môi trường xịn văn phòng đẹp hơi chật vừa hợp nhất với accenture nên vào sẽ được cấp lap xịn công ty multiculture tha hồ cho bạn luyện ta sếp thân thiện cho nhiều task để học tập và hướng dẫn tận tình chưa từng làm thêm giờ từ khi bắt đầu làm nên không ý kiến về vấn đề này cần cải thiện các phúc lợi và chính sách cho intern và fresher,5,1,0,0,6,0.6667,môi_trường xịn văn_phòng đẹp hơi chật hợp accenture lap xịn công_ty multiculture luyện ta sếp thân_thiện task học_tập hướng_dẫn tận_tình không ý_kiến cải_thiện phúc_lợi chính_sách intern fresher,Positive
4,Accenture,February 2021,Môi tường tốt,"Môi trường ổn
Giờ giấc linh hoạt, có thể wfh dễ dàng.
Nội dung công việc tốt vì là cty it service.
Phù hợp cho ai muốn build profile đẹp.
Tệ:
- quá nhiều thành phần bợ đít nhưng lại được ưu ái. Bè phái
- ot bị cắt giảm và khó khăn hơn, trả ot bằng ngày nghỉ nhưng cắt xén
-> deal lương cao từ đầu.
- chính sách cty yêu cầu nv lấy cert ồ ạt trong khi k.ngh thì không có. Toàn tiến sỹ giấy
Văn hoá pháp rất nặng -> google để biết thêm chi tiết","Không thể cải thiện cái j cả, vì cty mẹ ở pháp quyết hết
Đổi thành ngày nghỉ, siết chặt, bè phái, xu nịnh qá nhìu",2,2,1,1,3,3,No,"Môi tường tốt . Môi trường ổn
Giờ giấc linh hoạt, có thể wfh dễ dàng.
Nội dung công việc tốt vì là cty it service.
Phù hợp cho ai muốn build profile đẹp.
Tệ:
- quá nhiều thành phần bợ đít nhưng lại được ưu ái. Bè phái
- ot bị cắt giảm và khó khăn hơn, trả ot bằng ngày nghỉ nhưng cắt xén
-> deal lương cao từ đầu.
- chính sách cty yêu cầu nv lấy cert ồ ạt trong khi k.ngh thì không có. Toàn tiến sỹ giấy
Văn hoá pháp rất nặng -> google để biết thêm chi tiết . Không thể cải thiện cái j cả, vì cty mẹ ở pháp quyết hết
Đổi thành ngày nghỉ, siết chặt, bè phái, xu nịnh qá nhìu",môi tường tốt môi trường ổn giờ giấc linh hoạt có thể làm việc từ nhà dễ dàng nội phân công việc tốt vì là công ty nó service phù hợp cho ai muốn build profile đẹp tệ quá nhiều thành phần bợ đít nhưng lại được ưu ái bè phái làm thêm giờ bị cắt giảm và khó khăn hơn trả làm thêm giờ bằng ngày nghỉ nhưng cắt xén thỏa thuận lương cao từ đầu chính sách công ty yêu cầu nv lấy cert ồ ạt trọng khi k ngh thì không có toàn tiến sỹ giấy văn hoá pháp rất nặng google để biết thêm chi tiết không thể cải thiện cái gì cả vì công ty mẹ ở pháp quyết hết đổi thành ngày nghỉ siết chặt bè phái xu nịnh quá nhiều,7,4,0,0,11,0.2727,môi tường tốt môi_trường ổn giờ_giấc linh_hoạt làm_việc dễ_dàng nội_phân công_việc tốt công_ty service build profile đẹp_tệ thành_phần bợ_đít ưu_ái bè_phái cắt_giảm nghỉ cắt_xén thỏa_thuận lương đầu chính_sách công_ty nv cert ồ_ạt_trọng k ngh không toàn tiến_sỹ giấy_văn hóa_pháp nặng_google chi_tiết cải_thiện công_ty mẹ pháp_quyết đổi thành nghỉ siết chặt bè_phái xu_nịnh,Negative
4,Accenture,September 2019,Van phong dep / cong viec phu hop de hoc hoi ve cloud,"van phong dep
dong nghiep vuive
sep than thien
cong viec co nhieu cai de hoc hoi
co team OT nhieu / co team OT it
Minh thi ko OT nen ko care","benefit can cai thien
Process / Operation can cai thien",3,2,3,3,3,5,Yes,"Van phong dep / cong viec phu hop de hoc hoi ve cloud . van phong dep
dong nghiep vuive
sep than thien
cong viec co nhieu cai de hoc hoi
co team OT nhieu / co team OT it
Minh thi ko OT nen ko care . benefit can cai thien
Process / Operation can cai thien",van phong dep cong viec phú nhảy lò cò de hoc hoi đã đám mây van phong dep dong nghiep vuive tháng chín hơn thiên cong viec co nhieu cai de hoc hoi co đội làm thêm giờ nhieu co đội làm thêm giờ nó minh thi không làm thêm giờ nen không quan tâm phúc lợi có thể cai thiên process hoạt động có thể cai thiên,4,0,0,0,4,1.0,van phong_dep cong viec_phú nhảy_lò cò_de hoc_hoi đám mây van phong_dep dong nghiep vuive chín thiên_cong viec co_nhieu cai_de hoc_hoi co_đội nhieu co_đội minh_thi không nen không phúc_lợi cai_thiên_process hoạt_động cai_thiên,Neutral
4,Accenture,July 2018,Chính sách chưa rõ ràng,"Môi trường làm việc tốt, thích hợp cho người vừa ra trường",Nhiều chính sách về lương và career path không rõ ràng,3,2,5,1,5,5,Yes,"Chính sách chưa rõ ràng . Môi trường làm việc tốt, thích hợp cho người vừa ra trường . Nhiều chính sách về lương và career path không rõ ràng",chính sách chưa rõ ràng môi trường làm việc tốt thích hợp cho người vừa ra trường nhiều chính sách về lương và career con đường không rõ ràng,2,2,0,0,4,0.0,chính_sách rõ_ràng môi_trường làm_việc tốt thích_hợp trường chính_sách lương career đường không rõ_ràng,Neutral
4,Accenture,June 2018,"Work Space, company policy and salary","- The company has a good work space and working from home policy.
- Good environment for fresher.","- The salary is lower than maker salary.
- High workload
The company don't have OT policy for project team and a lot of works.",3,2,3,3,3,4,No,"Work Space, company policy and salary . - The company has a good work space and working from home policy.
- Good environment for fresher. . - The salary is lower than maker salary.
- High workload
The company don't have OT policy for project team and a lot of works.",công việc space công ty policy và salary các công ty has anh tốt công việc không gian và working từ nhà policy tốt environment for fresher các salary là lower hơn maker salary high workload các công ty don t có làm thêm giờ policy for project đội và anh nhiều của works,2,0,0,0,2,1.0,công_việc space công_ty policy salary công_ty has tốt công_việc không_gian working policy tốt environment for fresher salary lower maker salary high workload công_ty don_t policy for project_đội works,Neutral
4,Accenture,April 2018,Good Workspace,"Company has a good workspace (pantry / kitchen / gaming......)
You could do a remote job (no need to ask approval if your remote working is few days)
Depend on job and chances, you could go to HK/JP/EU for business trip
Cross culture in the company (French / English / Maurice / Chinese/ ...)","The worst thing here is about process - they need to improve this topic a lot, and 2nd thing is about salary when you compare with your work load . They also need to improve about the training
Cross culture but strong French culture
Technical guys could get the OT easily but not easy for other position",3,2,3,3,2,5,Yes,"Good Workspace . Company has a good workspace (pantry / kitchen / gaming......)
You could do a remote job (no need to ask approval if your remote working is few days)
Depend on job and chances, you could go to HK/JP/EU for business trip
Cross culture in the company (French / English / Maurice / Chinese/ ...) . The worst thing here is about process - they need to improve this topic a lot, and 2nd thing is about salary when you compare with your work load . They also need to improve about the training
Cross culture but strong French culture
Technical guys could get the OT easily but not easy for other position",tốt workspace công ty has anh tốt workspace pantry phòng bếp gaming bạn có thể làm anh xa xôi việc làm no nhu cầu đến hỏi approval nếu của bạn xa xôi working là few days depend trên việc làm và chances bạn có thể đi đến hk jp eu for business chuyến đi cross văn hóa in các công ty french tiếng anh maurice chinese các worst điều đây là trong khoảng process they nhu cầu đến improve điều này topic anh lot và 2nd điều là trong khoảng salary khi nào bạn compare với của bạn công việc load they cũng thế nhu cầu đến improve trong khoảng các đào tạo cross văn hóa nhưng mạnh french văn hóa technical các bạn có thể được các làm thêm giờ easily nhưng không phải dễ dàng for khác chức vụ,2,2,0,0,4,0.0,tốt workspace công_ty has tốt workspace pantry phòng bếp gaming xa_xôi việc_làm no nhu_cầu approval xa_xôi working few days depend việc_làm chances đi hk jp eu_for business chuyến đi cross văn_hóa in công_ty french tiếng maurice chinese worst process they nhu_cầu improve topic lot 2 nd salary compare công_việc load_they nhu_cầu improve đào_tạo cross văn_hóa french văn_hóa technical easily không dễ_dàng for chức_vụ,Neutral
4,Accenture,February 2018,moi truong lam viec tot / than thien / van phong dep,"van phong thoang mat, view dep, dong nghiep nice, de gan","process chua ro rang, nen improve de cong viec troi chay hon",4,3,4,4,4,5,Yes,"moi truong lam viec tot / than thien / van phong dep . van phong thoang mat, view dep, dong nghiep nice, de gan . process chua ro rang, nen improve de cong viec troi chay hon",moi truong lam viec tot hơn thiên van phong dep van phong thoang mat lượt xem dep dong nghiep nice de gan process chua ro rang nen improve de cong viec troi chay hon,4,0,0,0,4,1.0,moi truong_lam viec_tot thiên_van phong_dep van phong_thoang mat lượt dep dong nghiep nice de gan process chua_ro rang nen improve de cong viec troi chay_hon,Positive
4,Accenture,September 2017,Văn phòng đẹp,"Văn phòng đẹp thoáng mát sạch sẽ, có bãi để xe rộng","Lương thưởng chưa cao, công ty chuyên về cloud thích hợp với dân system hơn là dev",4,2,3,4,4,4,Yes,"Văn phòng đẹp . Văn phòng đẹp thoáng mát sạch sẽ, có bãi để xe rộng . Lương thưởng chưa cao, công ty chuyên về cloud thích hợp với dân system hơn là dev",văn phòng đẹp văn phòng đẹp thoáng mát sạch sẽ có bãi để xe rộng lương thưởng chưa cao công ty chuyên về đám mây thích hợp với dân system hơn là lập trình viên,6,1,0,0,7,0.7143,văn_phòng đẹp văn_phòng đẹp thoáng_mát sạch_sẽ bãi xe rộng lương_thưởng công_ty chuyên đám mây thích_hợp dân_system lập_trình_viên,Positive
5,Adnovum Vietnam,April 2024,Great place to work for every level. Your English will improve here.,"Adnovum,
// I see you’re the first software company in Vietnam that can train a software-student to become international software engineer. It’s not easy career path and it’s not fast, it needs slowly and calm down in some years working focus.
// Others company maybe make the junior hate software. But your love in making software trained me to become love doing software as well.
// I hope the Vietnam, Singapore, Hungary, Switzerland students, juniors have a chance to work for you at least 3 years to become stable, adapt, confident in software industry. (Some years ago, 1 company paid me more 50% salary than Adnovum but I’m so lucky to do the right reason is choosing Adnovum to work without care much about the salary because the company will pay not low with your competence. The good salary will come after at least 2 years)
OT will be paid.
Flexible working time (but should online from 10 - 4) & place (such as you can work from home)",Try to keep your feedback culture more often and often. It's very good!,5,4,5,4,5,5,Yes,"Great place to work for every level. Your English will improve here. . Adnovum,
// I see you’re the first software company in Vietnam that can train a software-student to become international software engineer. It’s not easy career path and it’s not fast, it needs slowly and calm down in some years working focus.
// Others company maybe make the junior hate software. But your love in making software trained me to become love doing software as well.
// I hope the Vietnam, Singapore, Hungary, Switzerland students, juniors have a chance to work for you at least 3 years to become stable, adapt, confident in software industry. (Some years ago, 1 company paid me more 50% salary than Adnovum but I’m so lucky to do the right reason is choosing Adnovum to work without care much about the salary because the company will pay not low with your competence. The good salary will come after at least 2 years)
OT will be paid.
Flexible working time (but should online from 10 - 4) & place (such as you can work from home) . Try to keep your feedback culture more often and often. It's very good!",tuyệt quá địa điểm đến công việc for mỗi level của bạn tiếng anh sẽ improve here adnovum tôi see you re các đầu tiên software công ty in việt nam cái đó có thể xe lửa anh software student đến trở nên quốc tế software engineer it s không phải dễ dàng career con đường và it s không phải fast nó nhu cầu slowly và điềm tĩnh xuống in một số năm working focus khác công ty maybe make các trẻ em hate software nhưng của bạn yêu và quý in making software trained tôi đến trở nên yêu và quý đang làm software as well tôi hope các vietnam singapore hungary switzerland students juniors có anh chance đến công việc for bạn tại ít nhất 3 năm đến trở nên stable adapt confident in software industry some năm ago 1 công ty paid tôi hơn 50 salary hơn adnovum nhưng i m so may mắn đến làm các right lý do là choosing adnovum đến công việc không có quan tâm nhiều trong khoảng các salary bởi vì các công ty sẽ trả không phải low với của bạn competence các tốt salary sẽ đến after tại ít nhất 2 years làm thêm giờ sẽ backend paid flexible working thời gian but should trực tuyến từ 10 4 địa điểm such as bạn có thể công việc từ home thử đến giữ của bạn phản hồi văn hóa hơn often và often it s rất good,5,1,0,0,6,0.6667,tuyệt địa_điểm công_việc for level tiếng improve here adnovum see you re software công_ty in việt_nam xe_lửa software student trở_nên quốc_tế software engineer it s không dễ_dàng career đường it_s không fast nhu_cầu slowly điềm_tĩnh in working focus công_ty maybe_make trẻ_em hate software yêu quý in making software trained trở_nên yêu quý software as well hope vietnam singapore hungary switzerland students juniors chance công_việc for 3 trở_nên stable adapt confident in software industry some ago 1 công_ty paid 50 salary adnovum m may_mắn right choosing adnovum công_việc không salary công_ty không low competence tốt salary after 2 years backend paid flexible working but should trực_tuyến 10 4 địa_điểm such as công_việc home thử phản_hồi văn_hóa often often it s good,Positive
5,Adnovum Vietnam,February 2023,Good Company,"Good company with interesting projects, and carrer opportunities path. Văn Phòng đẹp, trang thiết bị đầy đủ, văn phòng rộng thoải mái.
Not so many OT, except in critical situation, extra salary for OT",cơ hội làm việc với khách hàng và các đối tác nước ngoài,4,4,4,4,4,4,Yes,"Good Company . Good company with interesting projects, and carrer opportunities path. Văn Phòng đẹp, trang thiết bị đầy đủ, văn phòng rộng thoải mái.
Not so many OT, except in critical situation, extra salary for OT . cơ hội làm việc với khách hàng và các đối tác nước ngoài",tốt công ty tốt công ty với hấp dẫn projects và carrer opportunities path văn phòng đẹp trang thiết bị đầy đủ văn phòng rộng thoải mái không phải so nhiều ot except in critical situation thêm salary for làm thêm giờ cơ hội làm việc với khách hàng và các đối tác nước ngoài,7,0,0,0,7,1.0,tốt công_ty tốt công_ty hấp_dẫn projects carrer opportunities path văn_phòng đẹp trang_thiết_bị đầy_đủ văn_phòng rộng thoải_mái không ot except in critical situation salary for làm_việc khách_hàng đối_tác nước_ngoài,Positive
5,Adnovum Vietnam,November 2021,"Sếp tốt, công ty ổn, nhưng dự án không quá đặc biệt hấp dẫn","Văn phòng rộng rãi và thoáng mát. Sếp quan tâm đến sự nghiệp và tâm tư của nhân viên. Chế độ minh bạch rõ ràng. Thời gian làm việc không gò bó
Không nhiều áp lực yêu cầu OT. Nếu có vẫn được chi trả tiền","Dự án công ty không quá hấp dẫn, tuy nhiên tình hình đang dần được cải thiện",4,3,3,5,5,4,Yes,"Sếp tốt, công ty ổn, nhưng dự án không quá đặc biệt hấp dẫn . Văn phòng rộng rãi và thoáng mát. Sếp quan tâm đến sự nghiệp và tâm tư của nhân viên. Chế độ minh bạch rõ ràng. Thời gian làm việc không gò bó
Không nhiều áp lực yêu cầu OT. Nếu có vẫn được chi trả tiền . Dự án công ty không quá hấp dẫn, tuy nhiên tình hình đang dần được cải thiện",sếp tốt công ty ổn nhưng dự án không quá đặc biệt hấp dẫn văn phòng rộng rãi và thoáng mát sếp quân tâm đến sự nghiệp và tâm tư của nhân viên chế độ minh bạch rõ ràng thời gian làm việc không gò bó không nhiều áp lực yêu cầu ot nếu có vẫn được chi trả tiền dự án công ty không quá hấp dẫn tuy nhiên tình hình đang dần được cải thiện,8,2,0,0,10,0.6,sếp tốt công_ty ổn dự_án không hấp_dẫn văn_phòng rộng_rãi thoáng mát_sếp quân_tâm sự_nghiệp tâm_tư chế_độ minh_bạch rõ_ràng làm_việc không gò_bó không áp_lực ot chi_trả tiền dự_án công_ty không hấp_dẫn tình_hình dần cải_thiện,Positive
5,Adnovum Vietnam,April 2020,Một nơi quá tuyệt vời,"Lương, đãi ngộ, chế độ tốt, đồng nghiệp thân thiện
Được nghỉ bù hoặc trả lương đầy đủ theo đúng luật lao động","Dường như không có
Mọi thứ khá ổn
Vạch lá tìm sâu thì chắc có vài cái linh tinh",5,5,5,5,5,5,Yes,"Một nơi quá tuyệt vời . Lương, đãi ngộ, chế độ tốt, đồng nghiệp thân thiện
Được nghỉ bù hoặc trả lương đầy đủ theo đúng luật lao động . Dường như không có
Mọi thứ khá ổn
Vạch lá tìm sâu thì chắc có vài cái linh tinh",một nơi quá tuyệt vời lương đãi ngộ chế độ tốt đồng nghiệp thân thiện được nghỉ bù hoặc trả lương đầy đủ theo đúng luật lào động dường như không có mọi thứ khá ổn vạch lá tìm sâu thì chắc có vài cái linh tinh,5,1,0,0,6,0.6667,tuyệt_vời lương đãi_ngộ chế_độ tốt đồng_nghiệp thân_thiện nghỉ bù lương đầy_đủ luật lào_động dường_như không ổn_vạch lá_tìm sâu linh_tinh,Positive
5,Adnovum Vietnam,May 2019,"Sếp quan tâm tới nhân viên, giờ giấc thoải mái","+ Làm việc ở E town nên bãi giữ xe rộng rãi, có nhiều chỗ ăn trưa…
+ Làm việc với nhiều đồng nghiệp nước ngoài nên có nhiều cơ hội để cải thiện tiếng Anh.
+ Lương khá so với nhiều công ty khác.
+ Mọi người trong công ty đều rất thân thiện, sẵn sàng giúp đỡ khi gặp khó khăn
+ Có các buổi training về tiếng Anh, technical bổ ích...
+ Thời giàn làm việc thoải mái, có thể đến trễ hay về sớm đều được miễn là hooàn thành công việc được giao.
+ Sếp rất chu đáo khi đều lắng nghe feedback của mọi người để cải thiện công ty.
Công ty không bắt buộc OT. Nếu phải OT thì cũng được trả lương xứng đáng.","+ Tuy nhiên nhiều projects trong công ty vẫn còn sử dung công nghệ cũ. Nếu bạn không cố gắng tự học thêm thì sẽ bị tụt hậu.
+ Có một số projects sẽ không challenge khi các task chủ yếu là maintain nên sẽ khá nhàm chán.",4,4,3,5,4,4,Yes,"Sếp quan tâm tới nhân viên, giờ giấc thoải mái . + Làm việc ở E town nên bãi giữ xe rộng rãi, có nhiều chỗ ăn trưa…
+ Làm việc với nhiều đồng nghiệp nước ngoài nên có nhiều cơ hội để cải thiện tiếng Anh.
+ Lương khá so với nhiều công ty khác.
+ Mọi người trong công ty đều rất thân thiện, sẵn sàng giúp đỡ khi gặp khó khăn
+ Có các buổi training về tiếng Anh, technical bổ ích...
+ Thời giàn làm việc thoải mái, có thể đến trễ hay về sớm đều được miễn là hooàn thành công việc được giao.
+ Sếp rất chu đáo khi đều lắng nghe feedback của mọi người để cải thiện công ty.
Công ty không bắt buộc OT. Nếu phải OT thì cũng được trả lương xứng đáng. . + Tuy nhiên nhiều projects trong công ty vẫn còn sử dung công nghệ cũ. Nếu bạn không cố gắng tự học thêm thì sẽ bị tụt hậu.
+ Có một số projects sẽ không challenge khi các task chủ yếu là maintain nên sẽ khá nhàm chán.",sếp quân tâm tới nhân viên giờ giấc thoải mái làm việc ở em thị trấn nên bãi giữ xe rộng rãi có nhiều chỗ ăn trưa làm việc với nhiều đồng nghiệp nước ngoài nên có nhiều cơ hội để cải thiện tiếng anh lương khá so với nhiều công ty khác mọi người trọng công ty đều rất thân thiện sẵn sàng giúp đỡ khi gặp khó khăn có các buổi đào tạo về tiếng anh technical bổ ích thời giàn làm việc thoải mái có thể đến trễ cỏ khô về sớm đều được miễn là hooàn thành công việc được giao sếp rất chu đáo khi đều lắng nghệ phản hồi của mọi người để cải thiện công ty công ty không bắt buộc ot nếu phải làm thêm giờ thì cũng được trả lương xứng đáng tuy nhiên nhiều projects trọng công ty vẫn còn sử phân công nghệ cũ nếu bạn không cố gắng tự học thêm thì sẽ bị tụt hậu có một số projects sẽ không challenge khi các task chủ yếu là maintain nên sẽ khá nhàm chán,8,3,0,0,11,0.4545,sếp quân_tâm giờ_giấc thoải_mái làm_việc thị_trấn bãi xe rộng_rãi chỗ trưa làm_việc đồng_nghiệp nước_ngoài cải_thiện tiếng lương công_ty người_trọng công_ty thân_thiện sẵn_sàng giúp_đỡ đào_tạo tiếng technical bổ_ích thời_giàn làm_việc thoải_mái trễ cỏ khô miễn_là hooàn thành_công_việc giao sếp chu_đáo lắng_nghệ phản_hồi cải_thiện công_ty công_ty không bắt_buộc ot lương xứng_đáng projects_trọng công_ty sử_phân công_nghệ cũ không cố_gắng học tụt_hậu projects không challenge task chủ_yếu maintain nhàm chán,Positive
5,Adnovum Vietnam,May 2019,The best working environment that I have joined,"Văn phòng:
- Không gian đẹp, ấm cúng, bàn làm việc rộng rãi, thoải mái. Ở đây thích hơn ở nhà
Đồng nghiệp:
- Chỉ có 10% người là nice thôi, còn lại 85% người rất nice :(
Sếp & Công ty quan tâm tới việc phát triển bản thân của mỗi nhân viên.
+ Mỗi nhân viên 1 năm có được 8 ngày để học những thứ mà mình muốn để phát triển bản thân và kỹ năng.
+ Có lớp Tiếng Anh với thầy nước ngoài
Ý kiến, đóng góp, đề xuất của cá nhân được quan tâm và xử lý:
+ Công ty có nơi để nhân viên ghi ý kiến, đề xuất và có ban xét duyệt (thay đổi định kỳ) để phân tích, thu thập thông tin và ý muốn của số đông để quyết định có nên áp dụng ý kiến/ đề xuất.
Cơ sở tri thức rộng lớn trên hệ thống Confluence của công ty là nguồn kiến thức hay, chuẩn giúp nhân viên tự học, phát triển và nắm bắt dự án tốt hơn.
Nhiều cái hay ho nữa như khu vui chơi (bàn bida mini, máy game PS4, bóng bàn, gối lười đọc sách, tủ sách,...) khu ăn uống (cà phê, sữa, mì gói, trái cây, ...), team ăn nhậu, ...
Thời gian làm việc linh động, OT được bù lại linh động.",Công ty nuôi tốt vs cho ăn nhiều quá - tăng 10kg sau 1.5 năm dzô làm việc.,5,3,5,5,5,5,Yes,"The best working environment that I have joined . Văn phòng:
- Không gian đẹp, ấm cúng, bàn làm việc rộng rãi, thoải mái. Ở đây thích hơn ở nhà
Đồng nghiệp:
- Chỉ có 10% người là nice thôi, còn lại 85% người rất nice :(
Sếp & Công ty quan tâm tới việc phát triển bản thân của mỗi nhân viên.
+ Mỗi nhân viên 1 năm có được 8 ngày để học những thứ mà mình muốn để phát triển bản thân và kỹ năng.
+ Có lớp Tiếng Anh với thầy nước ngoài
Ý kiến, đóng góp, đề xuất của cá nhân được quan tâm và xử lý:
+ Công ty có nơi để nhân viên ghi ý kiến, đề xuất và có ban xét duyệt (thay đổi định kỳ) để phân tích, thu thập thông tin và ý muốn của số đông để quyết định có nên áp dụng ý kiến/ đề xuất.
Cơ sở tri thức rộng lớn trên hệ thống Confluence của công ty là nguồn kiến thức hay, chuẩn giúp nhân viên tự học, phát triển và nắm bắt dự án tốt hơn.
Nhiều cái hay ho nữa như khu vui chơi (bàn bida mini, máy game PS4, bóng bàn, gối lười đọc sách, tủ sách,...) khu ăn uống (cà phê, sữa, mì gói, trái cây, ...), team ăn nhậu, ...
Thời gian làm việc linh động, OT được bù lại linh động. . Công ty nuôi tốt vs cho ăn nhiều quá - tăng 10kg sau 1.5 năm dzô làm việc.",các tốt working environment cái đó tôi có joined văn phòng không gian đẹp ấm cúng bàn làm việc rộng rãi thoải mái ở đây thích hơn ở nhà đồng nghiệp chỉ có 10 người là đẹp thôi còn lại 85 người rất đẹp sếp công ty quân tâm tới việc phát triển bản thân của mỗi nhân viên mỗi nhân viên 1 năm có được 8 ngày để học những thứ mà mình muốn để phát triển bản thân và kỹ năng có lớp tiếng anh với thầy nước ngoài ý kiến đóng góp đề xuất của cá nhân được quân tâm và xử lý công ty có nơi để nhân viên ghi ý kiến đề xuất và có lệnh cấm xét duyệt thay đổi định kỳ để phân tích thu thập thông thiếc và ý muốn của số đông để quyết định có nên áp dụng ý kiến đề xuất cơ sở tri kỉ thức rộng lớn trên hệ thống confluence của công ty là nguồn kiến thức hay chuẩn giúp nhân viên tự học phát triển và nắm bắt dự án tốt hơn nhiều cái cỏ khô ho nữa như khu vui chơi bàn bida mini máy trò chơi ps4 bóng bàn gối lười đọc sách tủ sách khu ăn uống cà phê sữa mì gói trái cây đội ăn nhậu thời gian làm việc linh động làm thêm giờ được bù lại linh động công ty nuôi tốt với cho ăn nhiều quá tăng 10kg sau 1 5 năm dzô làm việc,18,0,0,0,18,1.0,tốt working environment joined văn_phòng không_gian đẹp ấm_cúng bàn làm_việc rộng_rãi thoải_mái thích đồng_nghiệp 10 đẹp 85 đẹp_sếp công_ty quân_tâm phát_triển 1 8 học phát_triển kỹ_năng lớp tiếng thầy nước_ngoài ý_kiến đóng_góp đề_xuất quân_tâm công_ty ghi ý_kiến đề_xuất lệnh cấm xét_duyệt định_kỳ phân_tích thu_thập thông_thiếc ý_muốn đông quyết_định áp_dụng ý_kiến đề_xuất cơ_sở tri_kỉ_thức rộng_lớn hệ_thống confluence công_ty kiến_thức chuẩn giúp học phát_triển nắm_bắt dự_án tốt cỏ khô ho khu vui_chơi bàn_bida mini máy trò_chơi ps4 bóng bàn gối_lười đọc sách tủ_sách khu ăn_uống cà_phê sữa mì gói trái_cây đội ăn_nhậu làm_việc linh_động bù linh_động công_ty nuôi tốt 10 kg 1 5 dzô làm_việc,Positive
